Make,Model,Year,Fuel,HP,Cylinders,Trans,DT,Doors,MCAT,Size,Style,Highway,City,Popularity,MSRP
SUZ,Kizashi,2011,R,180,4,A,F,4,N,M,S,30,23,481,22049
SUZ,Kizashi,2011,R,180,4,A,F,4,N,M,S,30,23,481,24149
SUZ,Kizashi,2011,R,180,4,A,A,4,N,M,S,29,22,481,27299
SUZ,Kizashi,2011,R,180,4,A,A,4,N,M,S,29,22,481,23399
SUZ,Kizashi,2011,R,185,4,M,F,4,N,M,S,29,20,481,24849
SUZ,Kizashi,2011,R,185,4,M,F,4,N,M,S,29,20,481,23049
SUZ,Kizashi,2011,R,180,4,A,F,4,N,M,S,30,23,481,25949
SUZ,Kizashi,2011,R,180,4,A,A,4,N,M,S,30,23,481,22099
SUZ,Kizashi,2011,R,180,4,A,A,4,N,M,S,29,22,481,25499
SUZ,Kizashi,2011,R,185,4,M,F,4,N,M,S,31,21,481,18999
SUZ,Kizashi,2012,R,180,4,A,F,4,N,M,S,30,23,481,23899
SUZ,Kizashi,2012,R,180,4,A,A,4,N,M,S,29,22,481,25249
SUZ,Kizashi,2012,R,180,4,A,A,4,N,M,S,29,22,481,27549
SUZ,Kizashi,2012,R,180,4,A,F,4,N,M,S,30,23,481,22299
SUZ,Kizashi,2012,R,180,4,A,A,4,N,M,S,29,22,481,23649
SUZ,Kizashi,2012,R,180,4,A,A,4,N,M,S,29,22,481,25749
SUZ,Kizashi,2012,R,180,4,A,F,4,N,M,S,30,23,481,24399
SUZ,Kizashi,2012,R,185,4,M,F,4,N,M,S,31,21,481,18999
SUZ,Kizashi,2012,R,180,4,A,F,4,N,M,S,30,23,481,26199
SUZ,Kizashi,2012,R,185,4,M,F,4,N,M,S,29,20,481,25099
SUZ,Kizashi,2012,R,180,4,A,F,4,N,M,S,31,23,481,20999
SUZ,Kizashi,2012,R,185,4,M,F,4,N,M,S,29,20,481,22249
SUZ,Kizashi,2012,R,180,4,A,A,4,N,M,S,29,22,481,27549
SUZ,Kizashi,2012,R,180,4,A,F,4,N,M,S,30,23,481,26199
SUZ,Kizashi,2012,R,180,4,A,A,4,N,M,S,30,23,481,22349
SUZ,Kizashi,2013,R,180,4,A,F,4,N,M,S,30,23,481,25799
SUZ,Kizashi,2013,R,180,4,A,F,4,N,M,S,30,23,481,21749
SUZ,Kizashi,2013,R,180,4,A,A,4,N,M,S,29,22,481,23249
SUZ,Kizashi,2013,R,180,4,A,A,4,N,M,S,29,22,481,28999
SUZ,Kizashi,2013,R,185,4,M,F,4,N,M,S,29,20,481,19999
SUZ,Kizashi,2013,R,180,4,A,A,4,N,M,S,29,22,481,27199
BUI,LaCrosse,2015,R,182,4,A,F,4,"Flex Fuel,Hybrid",L,S,36,25,155,35725
BUI,LaCrosse,2015,FRE85,304,6,A,F,4,Flex Fuel,L,S,28,18,155,31065
BUI,LaCrosse,2015,FRE85,304,6,A,A,4,"Flex Fuel,Performance",L,S,26,17,155,40500
BUI,LaCrosse,2015,FRE85,304,6,A,F,4,"Flex Fuel,Performance",L,S,28,18,155,39970
BUI,LaCrosse,2015,R,182,4,A,F,4,"Flex Fuel,Hybrid",L,S,36,25,155,33635
BUI,LaCrosse,2015,FRE85,304,6,A,F,4,"Flex Fuel,Performance",L,S,28,18,155,38025
BUI,LaCrosse,2015,FRE85,304,6,A,A,4,"Flex Fuel,Performance",L,S,26,17,155,38730
BUI,LaCrosse,2016,FRE85,304,6,A,F,4,"Flex Fuel,Performance",L,S,28,18,155,34065
BUI,LaCrosse,2016,FRE85,304,6,A,F,4,"Flex Fuel,Performance",L,S,28,18,155,40145
BUI,LaCrosse,2016,FRE85,304,6,A,A,4,"Flex Fuel,Performance",L,S,26,17,155,38905
BUI,LaCrosse,2016,FRE85,304,6,A,F,4,"Flex Fuel,Performance,Hybrid",L,S,28,18,155,35900
BUI,LaCrosse,2016,FRE85,304,6,A,F,4,"Flex Fuel,Performance,Hybrid",L,S,28,18,155,33810
BUI,LaCrosse,2016,FRE85,304,6,A,A,4,"Flex Fuel,Performance",L,S,26,17,155,40675
BUI,LaCrosse,2016,FRE85,304,6,A,F,4,"Flex Fuel,Performance",L,S,28,18,155,38200
BUI,LaCrosse,2016,FRE85,304,6,A,F,4,Flex Fuel,L,S,28,18,155,31065
BUI,LaCrosse,2017,R,310,6,A,F,4,Performance,L,S,31,21,155,36065
BUI,LaCrosse,2017,R,310,6,A,F,4,Performance,L,S,31,21,155,38665
BUI,LaCrosse,2017,R,310,6,A,A,4,Performance,L,S,29,20,155,43265
BUI,LaCrosse,2017,R,310,6,A,F,4,Performance,L,S,31,21,155,32065
BUI,LaCrosse,2017,R,310,6,A,F,4,Performance,L,S,31,21,155,41065
MITS,Lancer Evolution,2013,PQ,291,4,AMT,A,4,"Factory Tuner,Performance",C,S,22,17,436,37895
MITS,Lancer Evolution,2013,PQ,291,4,M,A,4,"Factory Tuner,Performance",C,S,23,17,436,34695
MITS,Lancer Evolution,2014,PQ,291,4,AMT,A,4,"Factory Tuner,Performance",C,S,22,17,436,38195
MITS,Lancer Evolution,2014,PQ,291,4,M,A,4,"Factory Tuner,Performance",C,S,23,17,436,34995
MITS,Lancer Evolution,2015,PQ,303,4,M,A,4,"Factory Tuner,High-Performance",C,S,23,17,436,37995
MITS,Lancer Evolution,2015,PQ,291,4,M,A,4,"Factory Tuner,Performance",C,S,23,17,436,34495
MITS,Lancer Evolution,2015,PQ,291,4,AMT,A,4,"Factory Tuner,Performance",C,S,22,17,436,38995
MITS,Lancer Sportback,2012,R,168,4,A,F,4,Hatchback,C,4H,29,22,436,21345
MITS,Lancer Sportback,2012,R,148,4,A,F,4,Hatchback,C,4H,32,24,436,18395
MITS,Lancer Sportback,2013,R,148,4,A,F,4,Hatchback,C,4H,32,24,436,18495
MITS,Lancer Sportback,2013,R,168,4,A,F,4,Hatchback,C,4H,29,22,436,21495
MITS,Lancer Sportback,2014,R,168,4,A,F,4,Hatchback,C,4H,29,22,436,21945
MITS,Lancer Sportback,2014,R,148,4,A,F,4,Hatchback,C,4H,32,24,436,18595
MITS,Lancer,2015,R,148,4,M,F,4,N,C,S,34,25,436,17395
MITS,Lancer,2015,PQ,237,4,AMT,A,4,Performance,C,S,25,18,436,29495
MITS,Lancer,2015,R,168,4,M,F,4,N,C,S,31,22,436,20595
MITS,Lancer,2015,R,168,4,A,F,4,N,C,S,30,23,436,21595
MITS,Lancer,2015,R,168,4,A,A,4,N,C,S,29,22,436,20995
MITS,Lancer,2015,R,148,4,A,F,4,N,C,S,34,26,436,18295
MITS,Lancer,2016,R,148,4,A,F,4,N,C,S,35,27,436,18595
MITS,Lancer,2016,R,168,4,A,A,4,N,C,S,31,23,436,20995
MITS,Lancer,2016,R,148,4,M,F,4,N,C,S,34,24,436,17595
MITS,Lancer,2016,R,168,4,A,F,4,N,C,S,31,24,436,23495
MITS,Lancer,2016,R,168,4,M,F,4,N,C,S,31,22,436,22495
MITS,Lancer,2016,R,168,4,A,A,4,N,C,S,31,23,436,19995
MITS,Lancer,2016,R,168,4,A,A,4,N,C,S,31,23,436,21995
MITS,Lancer,2017,R,168,4,A,A,4,N,C,S,30,23,436,20295
MITS,Lancer,2017,R,168,4,A,A,4,N,C,S,30,23,436,21095
MITS,Lancer,2017,R,148,4,A,F,4,N,C,S,34,27,436,18795
MITS,Lancer,2017,R,148,4,M,F,4,N,C,S,33,24,436,17795
MITS,Lancer,2017,R,168,4,A,A,4,N,C,S,30,23,436,22095
TOY,Land Cruiser,2015,R,381,8,A,4,4,Luxury,M,4S,18,13,2031,80155
TOY,Land Cruiser,2016,R,381,8,A,4,4,Luxury,M,4S,18,13,2031,83825
TOY,Land Cruiser,2017,R,381,8,A,4,4,Luxury,M,4S,18,13,2031,84325
MAY,Landaulet,2011,PQ,620,12,A,R,4,"Exotic,Luxury,High-Performance",L,CON,16,10,67,1380000
MAY,Landaulet,2012,PQ,620,12,A,R,4,"Exotic,Luxury,Performance",L,CON,16,10,67,1382750
PLY,Laser,1992,R,92,4,M,F,2,Hatchback,C,2H,29,21,535,2000
PLY,Laser,1992,R,135,4,M,F,2,Hatchback,C,2H,26,19,535,2000
PLY,Laser,1992,R,195,4,M,F,2,"Hatchback,Performance",C,2H,26,19,535,2000
PLY,Laser,1992,R,195,4,M,A,2,"Hatchback,Performance",C,2H,23,18,535,2000
PLY,Laser,1993,R,195,4,M,A,2,"Hatchback,Performance",C,2H,23,18,535,2000
PLY,Laser,1993,R,195,4,M,F,2,"Hatchback,Performance",C,2H,26,19,535,2000
PLY,Laser,1993,R,92,4,M,F,2,Hatchback,C,2H,29,21,535,2000
PLY,Laser,1993,R,135,4,M,F,2,Hatchback,C,2H,26,19,535,2000
PLY,Laser,1994,R,195,4,M,A,2,"Hatchback,Performance",C,2H,23,18,535,2000
PLY,Laser,1994,R,92,4,M,F,2,Hatchback,C,2H,29,21,535,2000
PLY,Laser,1994,R,195,4,M,F,2,"Hatchback,Performance",C,2H,26,19,535,2000
PLY,Laser,1994,R,135,4,M,F,2,Hatchback,C,2H,26,19,535,2000
CHR,Le Baron,1993,R,141,6,M,F,2,N,C,COU,26,17,1013,2000
CHR,Le Baron,1993,R,141,6,A,F,4,N,C,S,26,18,1013,2000
CHR,Le Baron,1993,R,100,4,N,F,2,N,C,COU,26,21,1013,2000
CHR,Le Baron,1993,R,141,6,M,F,2,N,C,CON,24,17,1013,2000
CHR,Le Baron,1993,R,100,4,N,F,2,N,C,CON,24,18,1013,2000
CHR,Le Baron,1993,R,141,6,A,F,2,N,C,COU,26,18,1013,2000
CHR,Le Baron,1993,R,100,4,A,F,4,N,C,S,26,21,1013,2000
CHR,Le Baron,1993,R,141,6,A,F,2,N,C,CON,26,18,1013,2000
CHR,Le Baron,1994,R,141,6,A,F,2,N,C,CON,26,18,1013,2000
CHR,Le Baron,1994,R,142,6,A,F,4,N,C,S,24,18,1013,2000
CHR,Le Baron,1994,R,142,6,A,F,4,N,C,S,26,18,1013,2000
CHR,Le Baron,1995,R,141,6,A,F,2,N,C,CON,26,18,1013,2000
PON,Le Mans,1991,R,74,4,M,F,2,N,C,COU,34,25,210,2000
PON,Le Mans,1991,R,74,4,M,F,2,N,C,COU,36,27,210,2000
PON,Le Mans,1991,R,74,4,M,F,4,N,C,S,36,27,210,2000
PON,Le Mans,1992,R,74,4,M,F,2,N,C,COU,34,24,210,2000
PON,Le Mans,1992,R,74,4,M,F,4,N,C,S,37,26,210,2000
PON,Le Mans,1992,R,74,4,M,F,2,N,C,COU,37,26,210,2000
PON,Le Mans,1993,R,74,4,M,F,4,N,C,S,37,26,210,2000
PON,Le Mans,1993,R,74,4,M,F,2,N,C,COU,34,24,210,2000
PON,Le Mans,1993,R,74,4,M,F,2,N,C,COU,37,26,210,2000
NIS,Leaf,2014,E,,0,D,F,4,Hatchback,C,4H,101,126,2009,35020
NIS,Leaf,2014,E,,0,D,F,4,Hatchback,C,4H,101,126,2009,32000
NIS,Leaf,2014,E,,0,D,F,4,Hatchback,C,4H,101,126,2009,28980
NIS,Leaf,2015,E,,0,D,F,4,Hatchback,C,4H,101,126,2009,32100
NIS,Leaf,2015,E,,0,D,F,4,Hatchback,C,4H,101,126,2009,35120
NIS,Leaf,2015,E,,0,D,F,4,Hatchback,C,4H,101,126,2009,29010
NIS,Leaf,2015,E,,0,D,F,4,Hatchback,C,4H,101,126,2009,32000
NIS,Leaf,2016,E,,0,D,F,4,Hatchback,C,4H,101,126,2009,29010
NIS,Leaf,2016,E,,0,D,F,4,Hatchback,C,4H,101,124,2009,34200
NIS,Leaf,2016,E,,0,D,F,4,Hatchback,C,4H,101,124,2009,36790
SUB,Legacy,2015,R,175,4,A,A,4,N,M,S,36,26,640,26495
SUB,Legacy,2015,R,256,6,A,A,4,Performance,M,S,28,20,640,29595
SUB,Legacy,2015,R,175,4,A,A,4,N,M,S,36,26,640,26795
SUB,Legacy,2015,R,175,4,A,A,4,N,M,S,36,26,640,23495
SUB,Legacy,2015,R,175,4,A,A,4,N,M,S,36,26,640,21995
SUB,Legacy,2015,R,175,4,A,A,4,N,M,S,36,26,640,23795
SUB,Legacy,2015,R,175,4,A,A,4,N,M,S,36,26,640,21695
SUB,Legacy,2016,R,175,4,A,A,4,N,M,S,36,26,640,21745
SUB,Legacy,2016,R,175,4,A,A,4,N,M,S,36,26,640,26845
SUB,Legacy,2016,R,256,6,A,A,4,Performance,M,S,29,20,640,29945
SUB,Legacy,2016,R,175,4,A,A,4,N,M,S,36,26,640,23845
SUB,Legacy,2016,R,175,4,A,A,4,N,M,S,36,26,640,22045
SUB,Legacy,2016,R,175,4,A,A,4,N,M,S,36,26,640,27145
SUB,Legacy,2016,R,175,4,A,A,4,N,M,S,36,26,640,24145
SUB,Legacy,2017,R,256,6,A,A,4,Performance,M,S,28,20,640,31640
SUB,Legacy,2017,R,175,4,A,A,4,N,M,S,34,25,640,23995
SUB,Legacy,2017,R,175,4,A,A,4,N,M,S,34,25,640,21995
SUB,Legacy,2017,R,175,4,A,A,4,N,M,S,34,25,640,25995
SUB,Legacy,2017,R,175,4,A,A,4,N,M,S,34,25,640,28840
ACU,Legend,1993,R,200,6,M,F,4,Luxury,M,S,23,15,204,2000
ACU,Legend,1993,R,200,6,M,F,4,Luxury,M,S,23,16,204,2060
ACU,Legend,1993,R,230,6,M,F,2,"Luxury,Performance",M,COU,23,15,204,2042
ACU,Legend,1993,R,200,6,M,F,4,Luxury,M,S,23,16,204,2000
ACU,Legend,1993,R,230,6,M,F,2,"Luxury,Performance",M,COU,23,15,204,2000
ACU,Legend,1994,R,230,6,M,F,2,"Luxury,Performance",M,COU,24,16,204,2181
ACU,Legend,1994,R,200,6,M,F,4,Luxury,M,S,23,16,204,2028
ACU,Legend,1994,R,200,6,A,F,4,Luxury,M,S,22,17,204,2063
ACU,Legend,1994,R,230,6,M,F,4,"Luxury,Performance",M,S,24,16,204,2066
ACU,Legend,1994,R,230,6,M,F,2,"Luxury,Performance",M,COU,24,16,204,2384
ACU,Legend,1995,R,200,6,A,F,4,Luxury,M,S,22,17,204,2356
ACU,Legend,1995,R,230,6,M,F,2,"Luxury,Performance",M,COU,24,16,204,2506
ACU,Legend,1995,R,230,6,M,F,2,"Luxury,Performance",M,COU,24,16,204,2265
ACU,Legend,1995,R,200,6,A,F,4,Luxury,M,S,22,17,204,2144
ACU,Legend,1995,R,200,6,M,F,4,Luxury,M,S,23,16,204,2135
ACU,Legend,1995,R,230,6,M,F,4,"Luxury,Performance",M,S,24,16,204,2066
BUI,LeSabre,2003,R,205,6,A,F,4,N,L,S,27,17,155,25645
BUI,LeSabre,2003,R,205,6,A,F,4,N,L,S,27,17,155,31420
BUI,LeSabre,2004,R,205,6,A,F,4,N,L,S,27,18,155,26040
BUI,LeSabre,2004,R,205,6,A,F,4,N,L,S,27,18,155,32085
BUI,LeSabre,2005,R,205,6,A,F,4,N,L,S,27,18,155,26725
BUI,LeSabre,2005,R,205,6,A,F,4,N,L,S,27,18,155,32385
MAS,Levante,2017,PQ,424,6,A,A,4,"Crossover,Exotic,Luxury,High-Performance",L,4S,19,14,238,83000
MAS,Levante,2017,PQ,345,6,A,A,4,"Crossover,Exotic,Luxury,Performance",L,4S,20,14,238,72000
LEX,LFA,2012,PQ,552,10,AMT,R,2,"Exotic,Luxury,High-Performance",C,COU,16,11,454,375000
CHR,LHS,1999,R,253,6,A,F,4,Performance,L,S,24,16,1013,2000
CHR,LHS,2000,R,253,6,A,F,4,Performance,L,S,24,16,1013,2087
CHR,LHS,2001,PQ,253,6,A,F,4,Performance,L,S,24,16,1013,28680
SUB,Loyale,1992,R,90,4,M,F,4,N,C,W,28,22,640,2000
SUB,Loyale,1992,R,90,4,M,F,4,N,C,S,29,22,640,2000
SUB,Loyale,1992,R,90,4,M,4,4,N,C,W,26,21,640,2000
SUB,Loyale,1992,R,90,4,M,4,4,N,C,S,26,21,640,2000
SUB,Loyale,1993,R,90,4,M,F,4,N,C,W,28,22,640,2000
SUB,Loyale,1993,R,90,4,M,4,4,N,C,W,26,21,640,2000
SUB,Loyale,1993,R,90,4,M,F,4,N,C,S,29,22,640,2000
SUB,Loyale,1993,R,90,4,M,4,4,N,C,S,26,21,640,2000
SUB,Loyale,1994,R,90,4,M,4,4,N,C,W,26,21,640,2000
LR,LR2,2013,PC,240,4,A,A,4,"Crossover,Luxury",C,4S,24,17,258,36400
LR,LR2,2013,PC,240,4,A,A,4,"Crossover,Luxury",C,4S,24,17,258,41500
LR,LR2,2013,PC,240,4,A,A,4,"Crossover,Luxury",C,4S,24,17,258,38900
LR,LR2,2014,PC,240,4,A,A,4,"Crossover,Luxury",C,4S,24,17,258,36600
LR,LR2,2014,PC,240,4,A,A,4,"Crossover,Luxury",C,4S,24,17,258,39100
LR,LR2,2014,PC,240,4,A,A,4,"Crossover,Luxury",C,4S,24,17,258,41700
LR,LR2,2015,PC,240,4,A,A,4,"Crossover,Luxury",C,4S,24,17,258,36600
LR,LR2,2015,PC,240,4,A,A,4,"Crossover,Luxury",C,4S,24,17,258,39100
LR,LR2,2015,PC,240,4,A,A,4,"Crossover,Luxury",C,4S,24,17,258,41700
LR,LR3,2008,PQ,300,8,A,4,4,Luxury,M,4S,17,12,258,48525
LR,LR3,2008,PQ,300,8,A,4,4,Luxury,M,4S,17,12,258,54025
LR,LR3,2009,PQ,300,8,A,4,4,Luxury,M,4S,17,12,258,45975
LR,LR4,2014,PQ,340,6,A,4,4,Luxury,M,4S,19,14,258,49700
LR,LR4,2014,PQ,340,6,A,4,4,Luxury,M,4S,19,14,258,59900
LR,LR4,2014,PQ,340,6,A,4,4,Luxury,M,4S,19,14,258,54600
LR,LR4,2014,PQ,340,6,A,4,4,Luxury,M,4S,19,14,258,69279
LR,LR4,2015,PQ,340,6,A,4,4,Luxury,M,4S,19,14,258,60600
LR,LR4,2015,PQ,340,6,A,4,4,Luxury,M,4S,19,14,258,50400
LR,LR4,2015,PQ,340,6,A,4,4,Luxury,M,4S,19,14,258,55300
LR,LR4,2016,PQ,340,6,A,4,4,Luxury,M,4S,19,15,258,50400
LR,LR4,2016,PQ,340,6,A,4,4,Luxury,M,4S,19,15,258,55300
LR,LR4,2016,PQ,340,6,A,4,4,Luxury,M,4S,19,15,258,60600
LEX,LS 400,1998,R,290,8,A,R,4,Luxury,M,S,23,17,454,4207
LEX,LS 400,1999,R,290,8,A,R,4,Luxury,M,S,23,16,454,4556
LEX,LS 400,2000,R,290,8,A,R,4,Luxury,M,S,23,16,454,5035
LEX,LS 430,2004,PQ,290,8,A,R,4,"Luxury,Performance",L,S,23,16,454,55375
LEX,LS 430,2005,PQ,290,8,A,R,4,"Luxury,Performance",L,S,23,16,454,56225
LEX,LS 430,2006,PQ,278,8,A,R,4,"Luxury,Performance",L,S,23,16,454,56525
LEX,LS 460,2015,PQ,360,8,A,A,4,"Luxury,Performance",L,S,23,16,454,82305
LEX,LS 460,2015,PQ,386,8,A,R,4,"Luxury,High-Performance",L,S,24,16,454,84500
LEX,LS 460,2015,PQ,386,8,A,R,4,"Luxury,Performance",L,S,24,16,454,78820
LEX,LS 460,2015,PQ,386,8,A,R,4,"Luxury,Performance",L,S,24,16,454,72520
LEX,LS 460,2015,PQ,360,8,A,A,4,"Luxury,Performance",L,S,23,16,454,75465
LEX,LS 460,2015,PQ,360,8,A,A,4,"Luxury,Performance",L,S,23,16,454,87500
LEX,LS 460,2016,PQ,360,8,A,A,4,"Luxury,Performance",L,S,23,16,454,75465
LEX,LS 460,2016,PQ,386,8,A,R,4,"Luxury,Performance",L,S,24,16,454,78820
LEX,LS 460,2016,PQ,386,8,A,R,4,"Luxury,Performance",L,S,24,16,454,72520
LEX,LS 460,2016,PQ,360,8,A,A,4,"Luxury,Performance",L,S,23,16,454,82305
LEX,LS 460,2017,PQ,359,8,A,A,4,"Luxury,Performance",L,S,23,16,454,82305
LEX,LS 460,2017,PQ,386,8,A,R,4,"Luxury,Performance",L,S,24,16,454,72520
LEX,LS 460,2017,PQ,386,8,A,R,4,"Luxury,Performance",L,S,24,16,454,78820
LEX,LS 460,2017,PQ,359,8,A,A,4,"Luxury,Performance",L,S,23,16,454,75465
LEX,LS 600h L,2014,PQ,438,8,A,A,4,"Luxury,High-Performance,Hybrid",L,S,23,19,454,120060
LEX,LS 600h L,2015,PQ,438,8,A,A,4,"Luxury,High-Performance,Hybrid",L,S,23,19,454,120440
LEX,LS 600h L,2016,PQ,438,8,A,A,4,"Luxury,High-Performance,Hybrid",L,S,23,19,454,120440
LIN,LS,2004,PQ,232,6,A,R,4,"Luxury,Performance",M,S,24,17,61,36770
LIN,LS,2004,PQ,280,8,A,R,4,"Luxury,Performance",M,S,23,15,61,43370
LIN,LS,2004,PQ,232,6,A,R,4,"Luxury,Performance",M,S,24,17,61,36140
LIN,LS,2004,PQ,280,8,A,R,4,"Luxury,Performance",M,S,23,15,61,39970
LIN,LS,2004,PQ,232,6,A,R,4,"Luxury,Performance",M,S,24,17,61,32370
LIN,LS,2005,PQ,280,8,A,R,4,"Luxury,Performance",M,S,22,16,61,43590
LIN,LS,2005,PQ,232,6,A,R,4,"Luxury,Performance",M,S,24,17,61,32640
LIN,LS,2005,PQ,232,6,A,R,4,"Luxury,Performance",M,S,24,17,61,36360
LIN,LS,2005,PQ,232,6,A,R,4,"Luxury,Performance",M,S,24,17,61,36990
LIN,LS,2005,PQ,280,8,A,R,4,"Luxury,Performance",M,S,22,16,61,40190
LIN,LS,2006,R,280,8,A,R,4,Luxury,M,S,23,16,61,39285
OLDS,LSS,1997,R,240,6,A,F,4,N,L,S,24,16,26,2136
OLDS,LSS,1997,R,205,6,A,F,4,N,L,S,26,17,26,2080
OLDS,LSS,1998,R,195,6,A,F,4,N,L,S,27,17,26,2283
OLDS,LSS,1998,R,240,6,A,F,4,N,L,S,25,16,26,2444
OLDS,LSS,1999,R,240,6,A,F,4,N,L,S,25,16,26,2681
OLDS,LSS,1999,R,205,6,A,F,4,N,L,S,27,17,26,2356
FORD,LTD Crown Victoria,1990,R,150,8,A,R,4,N,L,S,22,15,5657,2000
FORD,LTD Crown Victoria,1990,R,150,8,A,R,4,N,L,W,22,15,5657,2000
FORD,LTD Crown Victoria,1990,R,150,8,A,R,4,N,L,W,22,15,5657,2000
FORD,LTD Crown Victoria,1990,R,150,8,A,R,4,N,L,W,22,15,5657,2000
FORD,LTD Crown Victoria,1990,R,150,8,A,R,4,N,L,S,22,15,5657,2000
FORD,LTD Crown Victoria,1990,R,150,8,A,R,4,N,L,W,22,15,5657,2000
FORD,LTD Crown Victoria,1991,R,150,8,A,R,4,N,L,W,22,15,5657,2000
FORD,LTD Crown Victoria,1991,R,150,8,A,R,4,N,L,S,22,15,5657,2000
FORD,LTD Crown Victoria,1991,R,150,8,A,R,4,N,L,W,22,15,5657,2000
FORD,LTD Crown Victoria,1991,R,150,8,A,R,4,N,L,S,22,15,5657,2000
FORD,LTD Crown Victoria,1991,R,150,8,A,R,4,N,L,W,22,15,5657,2000
FORD,LTD Crown Victoria,1991,R,150,8,A,R,4,N,L,S,22,15,5657,2000
FORD,LTD Crown Victoria,1991,R,150,8,A,R,4,N,L,W,22,15,5657,2000
BUI,Lucerne,2009,PC,292,8,A,F,4,"Factory Tuner,Performance",L,S,22,15,155,40205
BUI,Lucerne,2009,FRE85,227,6,A,F,4,Flex Fuel,L,S,26,17,155,32520
BUI,Lucerne,2009,FRE85,227,6,A,F,4,Flex Fuel,L,S,26,17,155,29265
BUI,Lucerne,2009,FRE85,227,6,A,F,4,Flex Fuel,L,S,26,17,155,35770
BUI,Lucerne,2009,FRE85,227,6,A,F,4,Flex Fuel,L,S,26,17,155,33120
BUI,Lucerne,2009,FRE85,227,6,A,F,4,Flex Fuel,L,S,26,17,155,35270
BUI,Lucerne,2009,FRE85,227,6,A,F,4,Flex Fuel,L,S,26,17,155,30770
BUI,Lucerne,2009,FRE85,227,6,A,F,4,Flex Fuel,L,S,26,17,155,34670
BUI,Lucerne,2010,FRE85,227,6,A,F,4,Flex Fuel,L,S,26,17,155,35730
BUI,Lucerne,2010,FRE85,227,6,A,F,4,Flex Fuel,L,S,26,17,155,30930
BUI,Lucerne,2010,FRE85,227,6,A,F,4,Flex Fuel,L,S,26,17,155,34830
BUI,Lucerne,2010,FRE85,227,6,A,F,4,Flex Fuel,L,S,26,17,155,33230
BUI,Lucerne,2010,FRE85,227,6,A,F,4,Flex Fuel,L,S,26,17,155,32730
BUI,Lucerne,2010,PC,292,8,A,F,4,Performance,L,S,22,15,155,42515
BUI,Lucerne,2010,FRE85,227,6,A,F,4,Flex Fuel,L,S,26,17,155,29230
BUI,Lucerne,2010,FRE85,227,6,A,F,4,Flex Fuel,L,S,26,17,155,35625
BUI,Lucerne,2010,FRE85,227,6,A,F,4,Flex Fuel,L,S,26,17,155,36230
BUI,Lucerne,2011,FRE85,227,6,A,F,4,Flex Fuel,L,S,27,17,155,29730
BUI,Lucerne,2011,FRE85,227,6,A,F,4,Flex Fuel,L,S,27,17,155,35675
BUI,Lucerne,2011,FRE85,227,6,A,F,4,Flex Fuel,L,S,27,17,155,33130
BUI,Lucerne,2011,PC,292,8,A,F,4,Performance,L,S,23,15,155,44460
CHEV,Lumina Minivan,1994,R,120,6,A,F,3,N,C,PMV,21,17,1385,2000
CHEV,Lumina Minivan,1994,R,120,6,A,F,3,N,C,CMV,21,17,1385,2000
CHEV,Lumina Minivan,1995,R,120,6,A,F,3,N,C,PMV,21,17,1385,2000
CHEV,Lumina Minivan,1995,R,120,6,A,F,3,N,C,CMV,21,17,1385,2000
CHEV,Lumina Minivan,1996,R,180,6,A,F,3,N,C,PMV,24,17,1385,2000
CHEV,Lumina Minivan,1996,R,180,6,A,F,3,N,C,CMV,24,17,1385,2000
CHEV,Lumina,1999,R,160,6,A,F,4,N,M,S,26,17,1385,2000
CHEV,Lumina,1999,R,160,6,A,F,4,N,M,S,26,17,1385,2000
CHEV,Lumina,1999,R,200,6,A,F,4,N,M,S,27,17,1385,2044
CHEV,Lumina,2000,R,175,6,A,F,4,N,M,S,27,18,1385,2100
CHEV,Lumina,2001,R,175,6,A,F,4,N,M,S,26,18,1385,18890
LEX,LX 450,1996,R,212,6,A,4,4,Luxury,M,4S,14,12,454,3667
LEX,LX 450,1997,R,212,6,A,4,4,Luxury,M,4S,14,12,454,4282
LEX,LX 470,2005,R,235,8,A,4,4,Luxury,M,4S,16,12,454,65225
LEX,LX 470,2006,R,275,8,A,4,4,Luxury,M,4S,15,12,454,67395
LEX,LX 470,2007,R,268,8,A,4,4,Luxury,M,4S,15,12,454,67395
LEX,LX 570,2015,PC,383,8,A,4,4,Luxury,M,4S,17,12,454,83180
LEX,LX 570,2016,PC,383,8,A,4,4,Luxury,L,4S,18,13,454,88880
LEX,LX 570,2017,PC,383,8,A,4,4,Luxury,L,4S,18,13,454,89380
MB,M-Class,2013,D,240,6,A,A,4,"Crossover,Luxury,Diesel",M,4S,28,20,617,51270
MB,M-Class,2013,PQ,518,8,A,A,4,"Crossover,Factory Tuner,Luxury,High-Performance",M,4S,17,13,617,96100
MB,M-Class,2013,PQ,402,8,A,A,4,"Crossover,Luxury,Performance",M,4S,20,14,617,58800
MB,M-Class,2013,PQ,302,6,A,A,4,"Crossover,Luxury",M,4S,23,18,617,49770
MB,M-Class,2013,PQ,302,6,A,R,4,"Crossover,Luxury",M,4S,23,18,617,47270
MB,M-Class,2014,PQ,518,8,A,A,4,"Crossover,Factory Tuner,Luxury,High-Performance",M,4S,17,13,617,97250
MB,M-Class,2014,D,240,6,A,A,4,"Crossover,Luxury,Diesel",M,4S,28,20,617,51790
MB,M-Class,2014,PQ,302,6,A,A,4,"Crossover,Luxury",M,4S,22,17,617,50290
